Sexo;Ocupación;Tipo de sector;Periodo;Total
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2013T1;253,8
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2012T4;270,2
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2012T3;275,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2012T2;266,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2012T1;277,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2011T4;287,5
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2011T3;295,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2011T2;278,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo público;2011T1;276,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2024T3;1.214,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2024T2;1.193,2
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2024T1;1.127,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2023T4;1.120,5
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2023T3;1.129,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2023T2;1.104,2
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2023T1;1.126
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2022T4;1.133,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2022T3;1.123,8
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2022T2;1.113,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2022T1;1.126,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2021T4;1.146,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2021T3;1.120,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2021T2;1.098,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2021T1;1.086,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2020T4;1.114,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2020T3;1.112,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2020T2;1.041,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2020T1;1.103,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2019T4;1.114,5
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2019T3;1.085,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2019T2;1.072,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2019T1;1.046
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2018T4;1.061,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2018T3;1.087,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2018T2;1.073,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2018T1;1.040,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2017T4;1.049,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2017T3;1.031,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2017T2;992,5
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2017T1;963,8
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2016T4;932,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2016T3;963,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2016T2;942,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2016T1;941,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2015T4;954,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2015T3;942,2
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2015T2;965,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2015T1;940,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2014T4;951,8
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2014T3;923,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2014T2;906,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2014T1;883,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2013T4;889,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2013T3;886,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2013T2;833,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2013T1;864,4
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2012T4;888,6
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2012T3;897,9
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2012T2;940,7
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2012T1;947
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2011T4;936,5
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2011T3;954,3
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2011T2;960,1
Mujeres;4 Empleados contables, administrativos y otros empleados de oficina;Empleo privado;2011T1;935,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2024T3;2.773,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2024T2;2.748,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2024T1;2.688,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2023T4;2.711,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2023T3;2.780,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2023T2;2.739,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2023T1;2.624,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022T4;2.638,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022T3;2.659,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022T2;2.617,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2022T1;2.488,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021T4;2.524,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021T3;2.540,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021T2;2.471,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2021T1;2.361,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2020T4;2.443,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2020T3;2.434,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2020T2;2.282,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2020T1;2.523,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2019T4;2.625,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2019T3;2.653,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2019T2;2.643,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2019T1;2.573,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2018T4;2.595,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2018T3;2.656,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2018T2;2.567,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2018T1;2.478,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2017T4;2.492,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2017T3;2.566,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2017T2;2.513,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2017T1;2.481,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2016T4;2.516,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2016T3;2.560,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2016T2;2.438
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2016T1;2.366,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2015T4;2.420,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2015T3;2.457,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2015T2;2.398,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2015T1;2.349,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2014T4;2.390
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2014T3;2.392,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2014T2;2.349,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2014T1;2.287,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2013T4;2.303,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2013T3;2.361,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2013T2;2.341,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2013T1;2.311,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2012T4;2.329,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2012T3;2.418,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2012T2;2.408,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2012T1;2.371,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2011T4;2.420,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2011T3;2.489
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2011T2;2.473,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Total;2011T1;2.412
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2024T3;292
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2024T2;270,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2024T1;281,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2023T4;298,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2023T3;292
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2023T2;273,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2023T1;286,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2022T4;293,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2022T3;285,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2022T2;279,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2022T1;283,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2021T4;291,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2021T3;294,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2021T2;255,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2021T1;267,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2020T4;275,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2020T3;267
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2020T2;233,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2020T1;251,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2019T4;256,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2019T3;258,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2019T2;240,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2019T1;242,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2018T4;237,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2018T3;265,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2018T2;248,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2018T1;242,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2017T4;237,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2017T3;247,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2017T2;232,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2017T1;232,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2016T4;216,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2016T3;241,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2016T2;226,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2016T1;245,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2015T4;238,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2015T3;251,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2015T2;232,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2015T1;239,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2014T4;237,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2014T3;231,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2014T2;217,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2014T1;225,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2013T4;234,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2013T3;246,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2013T2;233,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2013T1;248
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2012T4;272,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2012T3;292,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2012T2;285,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2012T1;299,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2011T4;292,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2011T3;315,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2011T2;295,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo público;2011T1;295,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2024T3;2.481,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2024T2;2.478,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2024T1;2.406,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2023T4;2.413,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2023T3;2.488
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2023T2;2.465,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2023T1;2.338,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2022T4;2.345,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2022T3;2.373,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2022T2;2.338
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2022T1;2.205,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2021T4;2.233,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2021T3;2.246,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2021T2;2.215,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2021T1;2.093,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2020T4;2.168
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2020T3;2.167,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2020T2;2.049,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2020T1;2.272,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2019T4;2.369,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2019T3;2.395,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2019T2;2.402,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2019T1;2.330,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2018T4;2.358,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2018T3;2.390,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2018T2;2.319,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2018T1;2.236,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2017T4;2.255,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2017T3;2.318,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2017T2;2.280,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2017T1;2.249,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2016T4;2.299,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2016T3;2.319
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2016T2;2.211,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2016T1;2.121,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2015T4;2.182,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2015T3;2.206
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2015T2;2.166,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2015T1;2.110,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2014T4;2.153
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2014T3;2.161,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2014T2;2.132,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2014T1;2.062,3
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2013T4;2.069,6
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2013T3;2.114,9
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2013T2;2.108,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2013T1;2.063,4
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2012T4;2.056,8
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2012T3;2.126,2
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2012T2;2.123,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2012T1;2.072
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2011T4;2.128,5
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2011T3;2.173,1
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2011T2;2.178,7
Mujeres;5 Trabajadores de los servicios de restauración, personales, protección y vendedores;Empleo privado;2011T1;2.116,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T3;88,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T2;86,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2024T1;92,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T4;86,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T3;84,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T2;87,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2023T1;85,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T4;91,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T3;88,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T2;86
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2022T1;85
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T4;89,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T3;85,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T2;90,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2021T1;82,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T4;77,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T3;77,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T2;76,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2020T1;76,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T4;77,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T3;81
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T2;84,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2019T1;86,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T4;84,1
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T3;87,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T2;92,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2018T1;90,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T4;93,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T3;87,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T2;88,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2017T1;89,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T4;90,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T3;86,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T2;77,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2016T1;78,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T4;78,9
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T3;85
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T2;86,2
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2015T1;83,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T4;82,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T3;85
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T2;82,5
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2014T1;80,4
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T4;83,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T3;83,6
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T2;90,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2013T1;96,3
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T4;104,7
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T3;110,8
Mujeres;6 Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero;Total;2012T2;102,7
